state_location,year,ie_ratio,abortion_per_1k_births,abortion_per_100k_pop,late_to_early,nonres_res_ratio,intrastate_score,interstate_score,within_between,pct_bachelors,total_population,prop_hisp,prop_nonwhite,hh_income,dem_2party
Maine,2010,1.0266548200799646,350.0385505011565,341.7745627882782,0.011821366024518389,1.0367877972184836,4.166666666666667,3.3350054899536175,med-low,28.41685251192904,1328361,0.013807993459609248,0.03063248619915826,47931,0.588295249834076
Maine,2011,1.1180722891566266,275.50377833753146,263.5169117624915,0.01897642323174238,1.1289537712895377,4.166666666666667,3.3512193830399784,med-low,30.865345163606523,1328188,0.014375976894837177,0.031077678762343908,49693,0.588295249834076
Maine,2013,1.0275569687334394,298.76330619912335,287.3593505091462,0.0561307901907357,1.0324813631522898,4.166666666666667,3.4971976670853757,med-low,30.453975534174848,1328302,0.015515296973128099,0.03271168755298115,51601.4081632653,0.5785992139357711
Maine,2014,1.0422898401237752,310.8363521814459,296.7470597832175,0.0727176220806794,1.04932502596054,4.166666666666667,3.536411524236033,med-low,32.01716933287012,1330089,0.016325975179104557,0.03355715294239714,51710,0.5785992139357711
Maine,2015,1.0533562822719449,283.09669231379394,268.4815184815185,0.05456634118322803,1.0594345066358914,4.166666666666667,3.5464300670739064,med-low,32.96638778805225,1329328,0.016714460238556623,0.03513203663806075,50756,0.5785992139357711
Maine,2016,1.0774393391843056,315.54506099960645,301.0937461274267,0.07786666666666667,1.0858480749219563,4.166666666666667,3.3095793700991822,med-low,34.24231570721542,1331479,0.017231214311303446,0.03572643654162022,50856,0.5159679112916253
Maine,2017,1.0770047796070101,316.47422345096766,291.3376455097548,0.05209452201933405,1.0879828326180256,4.166666666666667,3.325454513265883,med-low,35.101013365044075,1335907,0.01780962297525202,0.037263072953431675,53316,0.5159679112916253
Maine,2018,1.070744680851064,314.3530176265129,289.150361176446,0.05456634118322803,1.0840064620355412,4.166666666666667,3.568406347932991,med-low,36.11556982343499,1338404,0.018397285124670877,0.03662048230579107,58663,0.5159679112916253
Maine,2019,1.102510460251046,339.67229815773834,297.6465021886429,0.05870020964360587,1.1135763338615954,4.166666666666667,3.605016161216497,med-low,36.570279882480285,1344212,0.01907065254587818,0.03791738207961248,66546,0.5159679112916253
Michigan,2010,1.0129538094426453,406.23062751569444,470.73750156824815,0.10243417313885206,1.0447393864814978,6.5,5.186378665361529,med-med,28.896132046823563,9883640,0.046682092832195425,0.17754491260304905,46276,0.5837130157615452
Michigan,2011,1.015691625447723,409.1467265455056,472.30778437062804,0.10260163369375325,1.0435468325593622,6.5,5.214543306642439,med-med,29.550603210759757,9876187,0.04767153558352024,0.17756559287506402,48879,0.5837130157615452
Michigan,2012,1.014307745030843,410.0856832108656,469.2432533065678,0.11828165062164385,1.0431296532886911,7.5,5.856034176568065,high-med,30.12372299316159,9883360,0.04886870457010571,0.1779183395120688,50015,0.5480053207117788
Michigan,2013,1.0251936498197713,459.48946593943026,526.9704117639093,0.12367613366186833,1.0520620179442783,7.5,5.692819768333947,high-med,31.000252376545806,9895622,0.04981364486234418,0.17832653672502852,51178.34693877551,0.5480053207117788
Michigan,2014,1.0732670316981414,482.05464480874315,556.3641203619379,0.12826069179818464,1.0947152463812164,8.5,5.768970096202434,high-med,31.774380188108548,9909877,0.05073362666358018,0.17900484536790917,52005,0.5480053207117788
Michigan,2015,1.0662682502458583,478.1929539678057,546.0779539506677,0.12828728362183756,1.0844393152529332,7.833333333333333,5.8915254292314465,high-med,31.917257603230638,9922576,0.05159416264486157,0.18075527967737415,54203,0.5480053207117788
Michigan,2016,1.0638330997976024,464.89873361867365,530.6044337902763,0.12346573474258439,1.0782704749881646,7.833333333333333,5.888796995820933,high-med,32.41682462458449,9928300,0.05282132892841675,0.18069427797306692,57091,0.4988233178303845
Michigan,2017,1.0438867881287957,476.4327894746289,532.8783652708694,0.11491504090623034,1.061070776876189,8.5,5.903691124378627,high-med,33.38804806563137,9962311,0.0537854118386788,0.1824891834836314,56405,0.4988233178303845
Michigan,2018,1.075637745212065,484.39544859677187,533.2078153925879,0.12828728362183756,1.0857400015653127,8.5,6.338574046093971,high-high,34.321883272329416,9995915,0.054790581952727686,0.18485031135218732,60449,0.4988233178303845
Michigan,2019,1.093895637558255,505.51508073336674,546.0977362547596,0.11047339927545081,1.1055516948498185,8.5,6.3637229051395385,high-high,34.36051378125472,9986857,0.055892960117482404,0.18443660502999093,64119,0.4988233178303845
Minnesota,2010,1.0758277277889403,333.5519603556333,431.4729186404408,0.09833874355547069,1.1650898770104068,5.5,5.375259443600541,med-med,37.900411056333844,5303925,0.0501321191381854,0.10842385591802295,52321,0.5522937499539273
Minnesota,2011,1.0797411829034904,321.55125787542573,411.55420131599305,0.09821428571428571,1.1674056557296286,5.5,5.434011846660583,med-med,38.24748206786338,5344861,0.05084697244699161,0.11244950991241864,57820,0.5522937499539273
Minnesota,2012,1.1018015441807263,309.96626534054553,396.2901869611475,0.10378623749097286,1.1845665095306415,5.5,5.765696790819478,med-med,38.962112782774874,5379139,0.05168057564602811,0.1158261573088184,61795,0.5394122646169819
Minnesota,2013,1.0911701363962671,284.4315273500195,362.90813559196954,0.11652566271855612,1.1781641014284132,5.5,5.666343644040068,med-med,38.8460379098179,5420380,0.05273523258516931,0.11941856475007284,61953.02040816327,0.5394122646169819
Minnesota,2014,1.1152866890722068,287.9663538567178,368.87230806133505,0.10876232201533406,1.1930493517812397,5.5,5.800920913891302,med-med,39.945920586493855,5457173,0.053660200986847956,0.1226737726658107,67244,0.5394122646169819
Minnesota,2015,1.1297950604308986,281.35292264512987,357.9135360465637,0.10512159587582652,1.2081366599235783,5.5,5.83560573970157,med-med,40.44713742838198,5489594,0.05470951039366481,0.12644213761527723,68730,0.5394122646169819
Minnesota,2016,1.116151699906996,285.52380679292895,360.7821227430963,0.11485809682804675,1.185099846390169,5,5.768430629340952,med-med,40.37122173327887,5519952,0.0558437826995597,0.1286875320654962,70218,0.5083169370718048
Minnesota,2017,1.1205102040816326,294.1468037028938,361.81505381588727,0.10316157969587572,1.1941061331013485,5,5.796301618510276,med-med,42.04883830642849,5576606,0.056936602657602135,0.13419631941004972,69975,0.5083169370718048
Minnesota,2018,1.146704689480355,293.31492040864816,352.0294041590903,0.10512159587582652,1.2204361510791366,5,6.325649397674099,med-high,42.70134981749292,5611179,0.0581359104744297,0.13639878535330985,71817,0.5083169370718048
Minnesota,2019,1.1245432717402652,300.240810577491,351.51229725627485,0.11061997053156522,1.1900132567388422,5,6.338510371386489,med-high,43.48528719057273,5639632,0.05915971113008792,0.13834590625771326,81426,0.5083169370718048
Mississippi,2012,0.25203712086917157,112.20874602394684,145.36373766049812,0.07787698412698413,1.0544507575757576,6.833333333333333,6.495389112576228,med-high,22.23377101807752,2984926,0.02950156888311469,0.3909480503034246,36641,0.4419810080121222
Mississippi,2013,0.2667814113597246,110.93855153491742,143.28663980794374,0.08567134268537074,1.0255198487712665,6.833333333333333,6.525027082000193,med-high,21.89506020779296,2991207,0.030185807936394908,0.3927207311296076,38244.28571428571,0.4419810080121222
Mississippi,2014,0.2971887550200803,118.41697645600992,153.20237041173596,0.09181731684110371,1.067147363677332,6.833333333333333,6.644829015963993,med-high,24.019375559416627,2994079,0.031025567461646805,0.394257800144886,35521,0.4419810080121222
Mississippi,2015,0.39118457300275483,134.83877689222274,173.00881953980388,0.0709016393442623,1.0883420734167002,7.833333333333333,6.727110356518703,high-high,22.698772494056307,2992333,0.031825669135086235,0.39557061329738363,40037,0.4419810080121222
Mississippi,2016,0.3833929849677881,134.09618224003376,170.1728428768646,0.08948261238337574,1.1121262458471761,7.833333333333333,6.984126990747288,high-high,23.43794280200827,2988726,0.032592817140146,0.3959657057890218,41099,0.4091015267593994
Mississippi,2017,0.3814462281574087,137.91257327943893,172.64836969270465,0.08263772954924875,1.0883664369679773,7.833333333333333,7.001215453678944,high-high,22.7288581999871,2984100,0.033730437988003084,0.39567675346000464,43281,0.4091015267593994
Mississippi,2018,0.45784477945281965,161.2972972972973,199.83057260432676,0.0709016393442623,1.2202380952380953,7.833333333333333,7.272040218949654,high-high,25.25630634660828,2986530,0.03446809508024363,0.39858799342380624,42781,0.4091015267593994
Mississippi,2019,0.4969939879759519,172.80816683044,212.7245645295313,0.06254158349966733,1.2144106330884925,7.833333333333333,7.280287420379202,high-high,22.68397276632947,2976149,0.035289899800043614,0.3976998463450586,44787,0.4091015267593994
Missouri,2010,0.35787772690546726,159.94215662007062,204.9949849113205,0.10135859849839113,1.1794780756257768,7.666666666666666,5.650706698203727,high-med,30.28380680365243,5988927,0.03755831386824384,0.14060231490549147,45817,0.4993242085032335
Missouri,2011,0.35443834362846033,151.10947620111145,191.35912561091178,0.12960062646828505,1.168143261074458,8.666666666666666,5.667587785429114,high-med,30.598466043421663,6010688,0.03835501027503008,0.14267185387097114,45774,0.4993242085032335
Missouri,2012,0.36156195723782714,148.49031095087878,186.03491073047638,0.12740770465489568,1.1686024003097173,8.666666666666666,6.091279887320263,high-high,31.092712732618622,6021988,0.03922807551260481,0.14308530671266695,49764,0.45221333246620027
Missouri,2013,0.3707987220447284,143.27454313642158,178.48601570008526,0.1276285654799084,1.1640922768304915,8.666666666666666,6.109891518768395,high-high,31.812865420482407,6044171,0.04006388965500811,0.14478495065741848,49084.06122448979,0.45221333246620027
Missouri,2014,0.41389521640091115,133.59872611464968,166.04027746603538,0.14453743496946392,1.1806367771280053,8.666666666666666,6.276513533720898,high-high,32.793775599980926,6063589,0.04099502786221164,0.14624671955833413,56630,0.45221333246620027
Missouri,2015,0.40169412496114393,126.2972782137195,155.82694136041522,0.1493005306319344,1.199025748086291,9,6.357371915358606,high-high,32.83453932945877,6083672,0.041975635767345774,0.14784771434094413,59196,0.45221333246620027
Missouri,2016,0.35608201115699484,121.37072485108092,148.81010996225177,0.16347870441213977,1.183766859344894,9,6.423020175653271,high-high,33.467401607520806,6093000,0.043068439192516,0.14765468570490725,55016,0.40181439004433933
Missouri,2017,0.30944720678560983,106.16972916723716,126.83339189195378,0.18643552311435524,1.2015900056785918,9,6.457376522407476,high-high,33.646323888931775,6113532,0.044124084081018956,0.14864549658037285,56530,0.40181439004433933
Missouri,2018,0.19808407386399446,78.99657426742552,94.475562691097565,0.1493005306319344,1.1882797731569,9,6.871572351150104,high-high,34.68021205360705,6126452,0.045203488087395445,0.14898868056095105,61726,0.40181439004433933
Missouri,2019,0.09172756503946214,40.37323055166581,47.446585116762265,0.3532658693652254,1.1682799702159345,9,6.885433372064154,high-high,35.54892107372251,6137428,0.046237609630614,0.14908834775739932,60597,0.40181439004433933
Montana,2010,1.2385416666666667,354.0630182421227,431.56814885563693,0.07263681592039802,1.2568710359408033,2.5,4.610936086285361,low-med,31.497580856995178,989415,0.031673261472688403,0.07576295083458406,41280,0.4883059671605927
Montana,2011,1.197498697238145,345.7618692518021,418.05291329684763,0.0676280457483839,1.2256,2.5,4.636667047871381,low-med,32.12566388826881,998199,0.033046516776714864,0.07944107337314499,40277,0.4883059671605927
Montana,2012,1.1972677595628416,329.5098201023271,397.25769817368905,0.07688229056203605,1.2158712541620422,2.5,4.909461920797941,low-med,32.02297004525417,1005141,0.034646880387925676,0.08119855821223088,45088,0.42965768136118543
Montana,2013,1.1863278886872353,289.4885675042417,352.94755039821115,0.0944741532976827,1.2090012330456228,2.833333333333333,4.8037747886259785,low-med,31.726003447223665,1015165,0.03616850462732659,0.08260726088862402,43847,0.42965768136118543
Montana,2014,1.235372340425532,267.21364221364223,324.5474946242547,0.10182767624020887,1.2691256830601092,2.833333333333333,4.836487302539037,low-med,31.506815810070442,1023579,0.03765415273271531,0.08349038032237865,51102,0.42965768136118543
Montana,2015,1.2302861130495464,251.13248033060478,305.92023420323756,0.1082012405237767,1.2619899785254116,2.833333333333333,4.861277496915571,low-med,34.42785749609003,1032949,0.039132619325833125,0.08464406277560654,51395,0.42965768136118543
Montana,2016,1.132401862940785,257.4499267220322,303.30353374515596,0.11141678129298486,1.1657534246575343,2.833333333333333,4.739509237934943,low-med,32.75365875865454,1042520,0.0403541418869662,0.08461804090089398,57075,0.38890335682975563
Montana,2017,1.1047297297297298,258.49648275277565,290.33986899484336,0.09543859649122807,1.1554770318021201,2.5,4.6935331507892855,low-med,33.73838704445937,1050493,0.04243055403510542,0.08200054641011412,57407,0.38890335682975563
Montana,2018,1.13217279174726,282.8975940241466,306.5974461195231,0.1082012405237767,1.1698867421718855,2.5,4.9109168875951115,low-med,34.219184728634566,1062305,0.0432870032617751,0.08514880378045853,57679,0.38890335682975563
Montana,2019,1.1577464788732394,274.5735174654752,284.62412212826234,0.09040333796940195,1.1759656652360515,2.5,4.9224982308852985,low-med,38.13096378938105,1068778,0.044144808369932766,0.08375078828344151,60195,0.38890335682975563
Nebraska,2013,1.0795880149812733,164.7058823529412,230.02211380582239,0.055286129970902036,1.1576305220883534,7.833333333333333,6.485734304880541,high-high,34.71619528739811,1868516,0.10278905826870094,0.08711833347961695,54952.26530612245,0.38870609731774636
Nebraska,2014,1.1376778338687472,167.01500335896097,237.8417679908031,0.07041587901701324,1.2419839679358717,7.833333333333333,6.600465865673898,high-high,35.58774282423424,1881503,0.10491771737807487,0.08925523902964816,56870,0.38870609731774636
Nebraska,2015,1.1027327935222673,148.2064545147869,208.52340746444185,0.08441558441558442,1.227605633802817,7.833333333333333,6.6649955010955155,high-high,35.75207561789468,1896190,0.10705836440441095,0.0926642372336105,60474,0.38870609731774636
Nebraska,2016,1.1247965274009766,141.56230019933056,197.3660752675768,0.06962380685008422,1.2259018332347724,7.833333333333333,6.565811777624489,high-high,37.743566015091645,1907116,0.10995136111280068,0.09371794898684715,59374,0.3645232588682243
Nebraska,2017,1.0963730569948187,149.76182177297548,201.39827798482978,0.03948772678762007,1.2084523129640206,7.833333333333333,6.554279396343717,high-high,37.732475329669995,1920076,0.11270647620198367,0.09661544647191045,59583,0.3645232588682243
Nebraska,2018,1.1119881598421313,160.31073446327684,211.7901711944634,0.08441558441558442,1.230349344978166,7.833333333333333,6.900368794570171,high-high,39.33611704538098,1929268,0.11510116790409627,0.09795995165005589,67575,0.3645232588682243
Nebraska,2019,1.1724315952503872,164.492021813775,210.50367864483601,0.0638188368502316,1.2609661299278179,7.833333333333333,6.907726210695211,high-high,40.629758243610034,1934408,0.11760032009793177,0.09766192033945265,73071,0.3645232588682243
Nevada,2010,1.1778987023859355,432.042077141426,574.8826813491024,0.09281437125748503,1.1918678526048285,4.333333333333333,2.6079877725185274,med-low,21.270053423790163,2700551,0.2752667881480483,0.18955168778519638,51200,0.563867381251961
Nevada,2011,1.1714758040276525,407.2699456029012,527.8479739083369,0.09339302253782031,1.1846504559270516,4.333333333333333,2.6136716572940037,med-low,21.107246997836562,2723322,0.2775914856928413,0.1956404714536144,47043,0.563867381251961
Nevada,2012,1.139689578713969,412.2769327719057,521.6875666698442,0.1182029434546863,1.1536734999251832,4.333333333333333,2.7476610031653226,med-low,22.423359788394155,2758931,0.27992146233450566,0.20032070392481727,47333,0.5340754216334653
Nevada,2013,1.131939564300773,344.50471024835855,432.5237192738992,0.08823000898472597,1.1454222222222221,4.333333333333333,2.0363577424333092,med-low,21.830701368243176,2790136,0.2835263227312217,0.20298186181605482,47351.755102040814,0.5340754216334653
Nevada,2014,1.0672172808132148,451.46538021806424,570.2513367797319,0.08214573810164022,1.0780387626748813,4.333333333333333,2.053674660254462,med-low,22.867785268299777,2839099,0.28576178569327804,0.208386886121266,49875,0.5340754216334653
Nevada,2015,1.1017751479289941,389.2225466967877,488.7152372403225,0.07287696295166946,1.1149700598802395,4.333333333333333,2.062687118791905,med-low,23.24734872780356,2890845,0.2895582433509925,0.21287651188493328,52008,0.5340754216334653
Nevada,2016,1.118870944274698,399.7517926089355,493.01748468907755,0.08344691806754506,1.130051432770022,4.333333333333333,2.086400519692348,med-low,23.121936648880563,2940058,0.293202038871342,0.2165923257296285,55431,0.512937094199852
Nevada,2017,1.0986035907666,409.6095760152142,488.51932880125975,0.07694584196507842,1.1115916955017302,4.333333333333333,2.067957976164546,med-low,24.94066498762493,2998039,0.2959404464051335,0.22227295909092581,58041,0.512937094199852
Nevada,2018,1.093742564834642,491.00386749621657,577.3809053016222,0.07287696295166946,1.1042517415325486,4.333333333333333,2.0963406848161963,med-low,24.84454420526551,3034392,0.30115489363272774,0.21994290783787984,61864,0.512937094199852
Nevada,2019,1.0901975400670891,477.16126824817513,543.3166372092842,0.06831581645731864,1.1023869346733668,4.333333333333333,2.1064746645434815,med-low,25.383241028182503,3080156,0.3048478713415814,0.22105990735534176,70906,0.512937094199852
New Jersey,2010,0.9490392648287385,526.767176072277,640.6241931488255,0.1718860469952173,1.10262440736178,2.4166666666666665,2.5572986856859745,low-low,40.59359651510097,8791894,0.18385014650995565,0.2399801453475212,62968,0.5786462987142394
New Jersey,2011,0.9836453549982338,500.8358282254942,601.1684410941651,0.18627982646420824,1.1057856490489617,2.4166666666666665,2.573196896521228,low-low,40.594907941136945,8821155,0.1880650549729599,0.24240487781928788,62338,0.5786462987142394
New Jersey,2012,0.9678147939017504,439.662285330519,516.9556629240608,0.19910667367314766,1.0992212551534586,2.4166666666666665,2.6528680655162287,low-low,42.33130743894758,8864590,0.19110787977785776,0.24700679896080924,66692,0.5895196555058577
New Jersey,2013,0.9640296924708378,422.80282719961,487.3283285421535,0.2163993675175062,1.1010076542970642,2.4166666666666665,2.588190498846987,low-low,42.772518135688614,8899339,0.1942112779387323,0.2511880938573078,62385.67346938775,0.5895196555058577
New Jersey,2014,0.9777683430468177,467.053869609409,539.8081823190976,0.18904462384230597,1.1054721591900856,2.4166666666666665,2.6066351100763985,low-low,43.468764895144744,8938175,0.19720972122385164,0.25604600491711116,65243,0.5895196555058577
New Jersey,2015,0.9821043640948469,444.8010705246929,512.0666826449125,0.18052905687619245,1.1115356287976432,2.4166666666666665,2.6112758511546437,low-low,44.42857796856677,8958013,0.20037814189374362,0.2599652400593748,68357,0.5895196555058577
New Jersey,2016,0.9918856259659969,475.27935546094864,545.4320429753851,0.17174473997618103,1.1104862432946876,2.4166666666666665,2.596030234172071,low-low,45.22294597033158,8944469,0.2043240353340148,0.2609242650402165,68468,0.5728419014290129
New Jersey,2017,0.9857693318153954,423.04197530864195,475.62395315648723,0.19053542149601402,1.1079232283464566,2.4166666666666665,2.6057422461827793,low-low,47.303580599916295,9005644,0.20702961387325547,0.2672505153434891,71240,0.5728419014290129
New Jersey,2018,0.9907190669787689,451.76491508846806,513.3175881066664,0.18052905687619245,1.1166913534530643,2.4166666666666665,3.2685936112240483,low-low,47.77562888099743,8908520,0.2132042134944974,0.26091528110168694,74176,0.5728419014290129
New Jersey,2019,0.9640856672158155,444.59506953858516,498.4694090083639,0.14396620015843675,1.121771217712177,2.4166666666666665,3.2823672129716868,low-low,48.100390790975084,8882190,0.21718348740569612,0.2610690606708481,87726,0.5728419014290129
New Mexico,2010,0.8366378579901712,338.0610412926391,457.22105751855474,0.1198179979777553,1.1025011165698972,1.5,5.07182995949371,low-med,22.061339163008622,2059179,0.4748421579668402,0.14209740872454513,45134,0.5766490001879759
New Mexico,2011,0.8471528471528471,293.26834988456886,384.3486579733977,0.14706785385323917,1.1267605633802817,1.5,5.102757997850745,low-med,22.97095346530665,2082224,0.4772498059766865,0.1465466731725309,41982,0.5766490001879759
New Mexico,2012,0.8866492767370169,253.8052312693956,329.41140367617373,0.15747241725175526,1.194187160651549,1.5,5.526346530911348,low-med,23.93787396952214,2085538,0.48184353389868706,0.14648977865663437,43424,0.5529520464690869
New Mexico,2013,1.0059023836549377,297.4121575472414,375.8715227208533,0.1779106177056647,1.3005576753742296,2.5,5.613133235902402,low-med,24.664390227180537,2085287,0.48735977349880377,0.1463237434463458,41526.69387755102,0.5529520464690869
New Mexico,2014,1.430197268588771,345.46292031321974,431.5362883659734,0.1989247311827957,1.6905829596412556,2.5,5.760444468282509,low-med,23.016661549522198,2085572,0.49040838676391896,0.14950670607392125,46686,0.5529520464690869
New Mexico,2015,1.6287393162393162,361.71366594360086,447.8422950550787,0.1741164241164241,1.8820987654320989,2.5,5.801781347023285,low-med,22.799451647912264,2085109,0.49422500214617077,0.15156090161233782,45119,0.5529520464690869
New Mexico,2016,1.5721882478064344,370.40336951239266,439.4970723421023,0.20566361556064072,1.8289514382926075,2.5,5.679636933272598,low-med,24.68656269598713,2081015,0.49891279015288215,0.15027570680653435,48451,0.5465079493432411
New Mexico,2017,1.3692434210526316,336.5170193966424,383.0331358623034,0.1989229215752272,1.6633366633366633,2.5,5.657883809411383,low-med,24.271140459122638,2088070,0.5001240379872323,0.15423141944475038,45601,0.5465079493432411
New Mexico,2018,1.4396806623299823,333.95546681713614,367.18035647132706,0.1741164241164241,1.7235398230088494,2.5,5.909928141429549,low-med,25.34328883431541,2095428,0.5015686532775165,0.15767184556090685,48283,0.5465079493432411
New Mexico,2019,1.5731744576840818,343.37979094076655,375.9963258806512,0.2336283185840708,1.8826325411334552,2.5,5.920689963274099,low-med,25.53100292615223,2096829,0.5041903750854266,0.15756983521307655,53113,0.5465079493432411
North Carolina,2010,1.3602176586783945,504.2582754393135,647.0149440778196,0.09137055837563451,1.4482539682539683,5.666666666666667,5.7275770008113644,med-med,29.24640377927143,9535483,0.08775779894946066,0.257941102721278,43830,0.5016596330006732
North Carolina,2011,1.289624008866911,433.4698352839545,540.4187336462104,0.08151724737918135,1.3792914785938997,5.666666666666667,5.852041068410748,med-med,30.132386974683435,9656401,0.08831095560343859,0.262497901650936,45206,0.5016596330006732
North Carolina,2012,1.3004126547455295,406.7478365364555,499.80142683509445,0.08112485939257592,1.3917267775651405,8.333333333333334,5.832000341693242,high-med,30.509900462312338,9752073,0.08944313685920932,0.2646481419899134,41553,0.48965965096995
North Carolina,2013,1.2810591626361816,382.4053377254164,462.0910108183744,0.0709158771174275,1.359709618874773,7.333333333333333,5.8112012950282965,med-med,31.9257664995952,9848060,0.09049020822375169,0.2669282071798913,42778.102040816324,0.48965965096995
North Carolina,2014,1.2855714610315838,404.8357098574086,492.50982807258754,0.07298192231967067,1.3675432659769893,7.333333333333333,5.907249518652824,med-med,32.32934995019328,9943964,0.0916954244806196,0.2691628811206477,46784,0.48965965096995
North Carolina,2015,1.3814006500907594,455.855945317478,548.5222152144391,0.09022434599497854,1.463309931583419,7.333333333333333,5.951924878909183,med-med,32.63620020931622,10042802,0.09349930427783003,0.27042044640529606,50797,0.48965965096995
North Carolina,2016,1.3304625467378062,448.0994212570066,533.3806126628447,0.09644110684842054,1.4105202209157313,7.666666666666667,6.025479215120056,high-med,33.98574698618289,10146788,0.09556334477472082,0.27045977505393826,53764,0.48096254196281285
North Carolina,2017,1.3745601235945413,450.9719042663892,527.3122803615817,0.09541798683889836,1.4465067967303438,7.666666666666667,6.184584993619586,high-high,35.22385958413843,10273419,0.09743289940768501,0.27287634233549707,49547,0.48096254196281285
North Carolina,2018,1.368429912048142,462.24591018376856,529.5455727386018,0.09022434599497854,1.4473028306925404,7.666666666666667,6.350157802991716,high-high,35.75764977382339,10383620,0.09977637856547139,0.2735107794776773,53369,0.48096254196281285
North Carolina,2019,1.3974777754806698,477.3468098547063,540.3560841045895,0.08240202082057563,1.4775081967213115,7.666666666666667,6.390654093943907,high-high,35.99380179268511,10488084,0.10191995029788091,0.2741346274495895,61159,0.48096254196281285
North Dakota,2010,1.6094210009813543,277.68014059753955,375.85992081368914,0.026232114467408585,1.8468468468468469,9.5,5.329797800572961,high-med,35.364324246479164,672591,0.02191376334206078,0.07699032547268692,51006,0.4559134371803188
North Dakota,2011,1.6348258706467662,260.9425842342815,363.4864284753455,0.037562604340567615,1.9489916963226572,9.5,5.3778519979520585,high-med,32.81123413448555,683932,0.023720194405291755,0.08044220770485955,56361,0.4559134371803188
North Dakota,2012,1.5830258302583027,260.53829408272316,376.3428564894487,0.03341103341103341,1.871319520174482,9.5,5.678043190553337,high-med,35.69564378680767,699628,0.026472639745693426,0.08225228264163242,55766,0.39888791711088273
North Dakota,2013,1.5650364203954215,216.52986130767053,317.25493611356484,0.040492957746478875,1.9013906447534765,9.5,5.630254375181704,high-med,32.891279734334454,723393,0.030192440347086576,0.0896207179223465,54805.551020408166,0.39888791711088273
North Dakota,2014,1.449107142857143,220.44194031164716,338.61540916479373,0.0429042904290429,1.8422247446083995,7.833333333333333,5.752306158175192,high-med,33.037769407825905,739482,0.03319756261815703,0.09366421359816735,60730,0.39888791711088273
North Dakota,2015,1.3458781362007168,205.32084143538978,306.89881586995836,0.04950495049504951,1.8294762484774665,7.833333333333333,5.785531905732051,high-med,34.411268623750054,756927,0.036932227282155346,0.10056055603776848,57415,0.39888791711088273
North Dakota,2016,1.3816046966731899,198.71738557498026,298.4357848518112,0.06519742883379247,1.6611764705882353,7.833333333333333,5.636078198883962,high-med,36.50412737610404,757952,0.038609305074727686,0.10632863294773287,60184,0.30190757103480254
North Dakota,2017,1.349857006673022,210.02142125360902,298.5201080761934,0.06353591160220995,1.6877234803337307,7.833333333333333,5.609406937171005,high-med,39.07021528737902,755393,0.04016717126052267,0.10618181529349624,60167,0.30190757103480254
North Dakota,2018,1.4001937984496124,214.08424219631442,299.5749114892307,0.04950495049504951,1.7367788461538463,7.833333333333333,5.944323436861663,high-med,37.96364169476617,760077,0.0417957654290289,0.1100599018257361,66505,0.30190757103480254
North Dakota,2019,1.3767820773930755,208.91524775205662,286.59085481233814,0.05555555555555555,1.625,7.833333333333333,5.9547543078804885,high-med,36.64306024224343,762062,0.043975424571754004,0.1089281449540851,70031,0.30190757103480254
Ohio,2010,1.0779187909028456,403.47018572825027,486.57721611330436,0.11629298651559881,1.1325887090646607,5.833333333333333,5.369406349779349,med-med,29.298875035476772,11536504,0.03271779735004643,0.1452439144475658,45886,0.5233384076225412
Ohio,2011,1.0511101296824186,358.4013689293638,428.15253178640603,0.12094569970845481,1.126021505376344,5.833333333333333,5.401899238276731,med-med,29.276349480956803,11544951,0.03370659606957188,0.14667112922350212,44648,0.5233384076225412
Ohio,2012,1.0383868964446514,367.07032632164237,440.3327204727905,0.12772101288316304,1.1110049833887043,7.666666666666666,5.833473203292605,high-med,30.135476704828708,11544225,0.03473416361860584,0.14770658056300878,44375,0.5151405676924949
Ohio,2013,1.0089119170984455,333.6140381182703,400.58568079256,0.1298865683267611,1.1058107309981373,7.666666666666666,5.717040239805398,high-med,31.11218280453173,11570808,0.03579291956101942,0.14953138968341706,47729.63265306123,0.5151405676924949
Ohio,2014,0.9598757442402278,303.0537689919479,364.54550449221733,0.13970627790628867,1.1113997402337896,7.666666666666666,5.955747978199436,high-med,31.812146974699917,11594163,0.03687622815032012,0.15121367536406038,49644,0.5151405676924949
Ohio,2015,0.9772233792706164,300.2786075367647,360.0833277148348,0.1403098668116336,1.1157601821401468,7.666666666666666,5.977411231883851,high-med,32.03424798271774,11613423,0.03796253697122717,0.15357255134855585,53301,0.5151405676924949
Ohio,2016,0.990652501025945,298.86664011297387,355.3269728809295,0.13914145588802557,1.1117023998362585,7.666666666666666,6.051801546971385,high-high,32.63457255866516,11614373,0.03917043132677072,0.15443795373198366,53985,0.45732315422864095
Ohio,2017,1.0184578468921601,304.65095884003745,357.5555197022218,0.12825359110055082,1.125210298241142,7.666666666666666,6.201278993890189,high-high,33.24544329837337,11658609,0.040374970976383207,0.15762446446226985,60688,0.45732315422864095
Ohio,2018,0.9841030560504317,301.5969334142407,348.65650558854736,0.1403098668116336,1.1212720553791704,8,6.440899968355571,high-high,34.02528335351621,11689442,0.04167880725187738,0.16023801649385827,61633,0.45732315422864095
Ohio,2019,0.9555675968572203,298.0418113802515,342.8407661838807,0.10748719078838631,1.1189129170411887,8,6.513047335132066,high-high,34.40992539087984,11689100,0.04273742204275778,0.16063640485580588,64663,0.45732315422864095
