state,year,abortion_per_1k_births,rate_nonres,rate_res,rate_late,rate_early,prop_late,res,nonres,abortions,births,abortion_per_100k_pop,pre13,post13,prop_nonres,within_score,surrounding_score,within_between,prop_bachelors,total_population,prop_hisp,prop_nonwhite,hh_income,dem_2party
Nebraska,2017,75.8297509778862,8.01673056814221,67.813020409744,2.8658843576933504,72.5765849502343,0.03779366700715015,1751,207,1958,25821,101.97513015109818,1874,74,0.10572012257405516,7.833333333333333,6.554279396343717,high-high,0.37732475329669996,1920076,0.11270647620198367,0.09661544647191045,59583,0.3645232588682243
Nebraska,2018,81.52856246076585,9.65160075329567,71.87696170747019,4.786566227244194,76.62429378531074,0.05871029836381136,1832,246,2078,25488,107.70924516448726,1953,122,0.11838306063522618,7.833333333333333,6.900368794570171,high-high,0.3933611704538098,1929268,0.11510116790409627,0.09795995165005589,67575,0.3645232588682243
Nebraska,2019,83.53867905473642,10.785699858614421,72.752979196122,5.009089072914563,78.48919410220158,0.059961315280464215,1801,267,2068,24755,106.90609219978411,1943,124,0.12911025145067698,7.833333333333333,6.907726210695211,high-high,0.40629758243610037,1934408,0.11760032009793177,0.09766192033945265,73071,0.3645232588682243
Nevada,2010,216.7028441030779,19.591473256525855,197.11137084655203,18.116547002838537,195.19118383703457,0.08360087325028895,7083,704,7787,35934,288.3485629414145,7014,651,0.09040708873763965,4.333333333333333,2.607987772518527,med-low,0.21270053423790164,2700551,0.2752667881480483,0.18955168778519638,51200,0.563867381251961
Nevada,2011,204.1591115140526,17.735720761559385,186.4233907524932,17.140752493200363,183.53354487760654,0.08395781293366639,6580,626,7206,35296,264.6033043466766,6478,605,0.08687205106855399,4.333333333333333,2.6136716572940037,med-low,0.21107246997836562,2723322,0.2775914856928413,0.1956404714536144,47043,0.563867381251961
Nevada,2012,206.75431812322762,15.324682764744637,191.42963535848298,21.85557560654235,184.89874251668527,0.1057079523413688,6683,535,7218,34911,261.62307067483744,6455,763,0.07412025491825991,4.333333333333333,2.7476610031653226,med-low,0.22423359788394154,2758931,0.27992146233450566,0.20032070392481727,47333,0.5340754216334653
Nevada,2013,172.88038823865259,12.30373965172709,160.5766485869255,14.016557236654295,158.86383100199828,0.0810766182298547,5625,431,6056,35030,217.0503516674456,5565,491,0.07116908850726553,4.333333333333333,2.0363577424333092,med-low,0.21830701368243177,2790136,0.2835263227312217,0.20298186181605482,47351.755102040814,0.5340754216334653
Nevada,2014,226.76445163269292,9.50893728563063,217.25551434706227,17.03800786369594,207.41195170240653,0.07513526807673389,7791,341,8132,35861,286.42889874569363,7438,611,0.04193310378750615,4.333333333333333,2.053674660254462,med-low,0.22867785268299776,2839099,0.28576178569327804,0.208386886121266,49875,0.5340754216334653
Nevada,2015,196.04385916579426,12.011681084357264,184.032178081437,13.168769629180671,180.69866108325527,0.0671725688589095,6680,436,7116,36298,246.15640063718396,6559,478,0.06127037661607645,4.333333333333333,2.062687118791905,med-low,0.23247348727803557,2890845,0.2895582433509925,0.21287651188493328,52008,0.5340754216334653
Nevada,2016,200.88251516822947,13.21014892443464,187.6723662437948,15.19580805295091,182.1014892443464,0.0756452498627128,6805,479,7284,36260,247.7502144515516,6603,551,0.0657605711147721,4.333333333333333,2.086400519692348,med-low,0.23121936648880564,2940058,0.293202038871342,0.2165923257296285,55431,0.512937094199852
Nevada,2017,205.83957937129432,11.85814968117239,193.98142969012193,14.543013759928403,189.00324421076184,0.07065217391304347,6936,424,7360,35756,245.4938044501756,6758,520,0.057608695652173914,4.333333333333333,2.067957976164546,med-low,0.2494066498762493,2998039,0.2959404464051335,0.22227295909092581,58041,0.512937094199852
Nevada,2018,247.15542850737066,13.81649010705678,233.33893840031388,16.787175606748498,228.21030211311023,0.0679215330536342,8326,493,8819,35682,290.6348289871579,8143,599,0.05590202970858374,4.333333333333333,2.0963406848161963,med-low,0.2484454420526551,3034392,0.30115489363272774,0.21994290783787984,61864,0.512937094199852
Nevada,2019,239.90647810218977,12.944799270072991,226.96167883211677,15.197308394160583,222.45666058394158,0.0633468029474685,7960,454,8414,35072,273.1679824008914,7802,533,0.053957689565010694,4.333333333333333,2.1064746645434815,med-low,0.253832410281825,3080156,0.3048478713415814,0.22105990735534176,70906,0.512937094199852
New Hampshire,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3.699348126359354,low-low,0.3617942763959462,1316470,0.0295654287602452,0.03814822973558074,66633,0.548685411201095
New Hampshire,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3.706994821243468,low-low,0.37071113967303565,1318194,0.03086268030350616,0.03882357225112543,65880,0.548685411201095
New Hampshire,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333333,3.758339075339225,low-low,0.3810951504456125,1320718,0.03217492303428893,0.03967311719837241,67819,0.528337519782581
New Hampshire,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8333333333333333,3.6586233337407066,low-low,0.3748082028688394,1323459,0.033304394015983875,0.0414489606402616,70641.48979591837,0.528337519782581
New Hampshire,2014,206.4704926028288,NA,NA,NA,NA,NA,NA,NA,2540,12302,191.43617073393162,NA,NA,NA,1.8333333333333333,3.676417554508112,low-low,0.38691490005189216,1326813,0.03460849418870632,0.040519651224400155,73397,0.528337519782581
New Hampshire,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8333333333333333,3.681535158615573,low-low,0.3993738562674947,1330608,0.03605194016569869,0.04290144054447287,75675,0.528337519782581
New Hampshire,2016,188.31010026901444,NA,NA,NA,NA,NA,NA,NA,2310,12267,173.06028266512834,NA,NA,NA,1.8333333333333333,3.1459374747962796,low-low,0.40719507588382997,1334795,0.037776587416045164,0.04338119336677171,76260,0.501970284423807
New Hampshire,2017,182.40343347639487,NA,NA,NA,NA,NA,NA,NA,2210,12116,164.58208438369223,NA,NA,NA,1.8333333333333333,3.1537400059633725,low-low,0.4048958610854268,1342795,0.0395145945583652,0.04548423251501532,75630,0.501970284423807
New Hampshire,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8333333333333333,3.3201434380564767,low-low,0.4000191507566093,1356458,0.04083281605475437,0.05290543459509989,81346,0.501970284423807
New Hampshire,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8333333333333333,3.3586022030056046,low-low,0.4243037082923393,1359711,0.04234208592855394,0.051779385472354056,86900,0.501970284423807
New Jersey,2010,263.90265801238286,13.37423542395391,250.52842258842895,38.65434615888218,224.88355997830195,0.14647198497359748,26787,1430,28217,106922,320.9433598721731,24045,4133,0.05067866888755006,2.4166666666666665,2.5572986856859745,low-low,0.4059359651510097,8791894,0.18385014650995565,0.2399801453475212,62968,0.5786462987142394
New Jersey,2011,250.82402274208326,12.986031752028182,237.83799099005506,38.929762095898305,208.98538953373063,0.15520747044205135,25183,1375,26558,105883,301.07168505711553,22128,4122,0.051773476918442654,2.4166666666666665,2.573196896521228,low-low,0.40594907941136943,8821155,0.1880650549729599,0.24240487781928788,62338,0.5786462987142394
New Jersey,2012,220.21490933512425,10.774249256452077,209.44066007867215,36.352297802935816,182.57699318814161,0.1650764605933865,21830,1123,22953,104230,258.92906496521556,19030,3789,0.048926066309414894,2.4166666666666665,2.6528680655162287,low-low,0.42331307438947585,8864590,0.19110787977785776,0.24700679896080924,66692,0.5895196555058577
New Jersey,2013,211.7475018279308,10.509383378016086,201.23811844991468,37.35803070923714,172.63465756763344,0.17642725598526704,20642,1078,21720,102575,244.0630703021876,17708,3832,0.0496316758747698,2.4166666666666665,2.588190498846987,low-low,0.42772518135688614,8899339,0.1942112779387323,0.2511880938573078,62385.67346938775,0.5895196555058577
New Jersey,2014,234.07385896132809,12.245293064227287,221.82856589710082,36.94884081119016,195.4503654227772,0.15785120549191514,22916,1265,24181,103305,270.53621125117826,20191,3817,0.05231380009098052,2.4166666666666665,2.6066351100763985,low-low,0.43468764895144746,8938175,0.19720972122385164,0.25604600491711116,65243,0.5895196555058577
New Jersey,2015,222.9387066432651,12.285822335566825,210.6528843076983,33.94843251524819,188.049686309114,0.15227697794789266,21724,1267,22991,103127,256.65289836038414,19393,3501,0.055108520725501285,2.4166666666666665,2.6112758511546437,low-low,0.4442857796856677,8958013,0.20037814189374362,0.2599652400593748,68357,0.5895196555058577
New Jersey,2016,238.38982142683176,13.190838504778512,225.19898292205323,33.71749783237698,196.32332167525595,0.14143849611769513,23116,1354,24470,102647,273.5768886895354,20152,3461,0.0553330608908868,2.4166666666666665,2.596030234172071,low-low,0.4522294597033158,8944469,0.2043240353340148,0.2609242650402165,68468,0.5728419014290129
New Jersey,2017,212.18765432098766,11.496296296296297,200.69135802469137,33.28395061728395,174.68641975308643,0.15686091975423572,20320,1164,21484,101250,238.56150653967669,17687,3370,0.05417985477564699,2.4166666666666665,2.6057422461827793,low-low,0.47303580599916295,9005644,0.20702961387325547,0.2672505153434891,71240,0.5728419014290129
